"Source IP"," Source Port"," Destination IP"," Destination Port"," Protocol"," Flow Duration"," Flow Bytes/s"," Flow Packets/s"," Flow IAT Mean"," Flow IAT Std"," Flow IAT Max"," Flow IAT Min","Fwd IAT Mean"," Fwd IAT Std"," Fwd IAT Max"," Fwd IAT Min","Bwd IAT Mean"," Bwd IAT Std"," Bwd IAT Max"," Bwd IAT Min","Active Mean"," Active Std"," Active Max"," Active Min","Idle Mean"," Idle Std"," Idle Max"," Idle Min","label"
"10.0.2.15","54453","195.154.107.23","443","6","9813739","221.3223726451","0.815183693","1401962.7142857","3594116.2769732","9549750","153","3271138.3333333","5439068.4286489","9549921","4737","3271189.3333333","5439028.6022466","9549937","5214","171","0","171","171","9549750","0","9549750","9549750","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9806332","221.4895436948","0.8157994243","1400904.5714286","3508575.8081493","9348319","93","3268703.6666667","5270112.2954948","9348469","2053","3268727.3333333","5270127.9353468","9348526","2367","150","0","150","150","9348319","0","9348319","9348319","TOR"
"10.0.2.15","37652","195.154.107.23","443","6","9788830","221.8855573138","0.817258038","1398404.2857143","3582860.6203055","9520462","49","3262906.6666667","5421092.6313843","9520774","1430","3262839.3333333","5421071.1691927","9520688","1589","312","0","312","312","9520462","0","9520462","9520462","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9788060","221.9030124458","0.8173223295","1398294.2857143","3585269.2055664","9526065","153","3262574.3333333","5426393.8295079","9526747","4569","3262459.3333333","5426032.1495537","9526225","5059","682","0","682","682","9526065","0","9526065","9526065","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9504537","222.4200926358","0.4208516417","3168179","5487294.5750062","9504361","81","4752268.5","6720608.0134399","9504456","81","0","0","0","0","81","0","81","81","9504361","0","9504361","9504361","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9756035","222.631427624","0.8200052583","1393719.2857143","3326430.2823742","8918053","54","2438956.25","4327986.2373234","8918053","54","418844.5","324938.900479","648611","189078","54","0","54","54","8918053","0","8918053","8918053","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9652693","225.0149258865","0.8287842574","1378956.1428571","3479835.7545315","9263717","68","3217533.6666667","5240139.3604837","9264220","1191","3217396.6666667","5239967.4910982","9263893","1351","503","0","503","503","9263717","0","9263717","9263717","TOR"
"82.161.239.177","110","10.0.2.15","58368","6","9438154","227.0571130753","0.6357175354","1887630.8","4043396.6741803","9116411","49","3146034.3333333","5173020.1126022","9116460","665","9116462","0","9116462","9116462","321692","0","321692","321692","9116411","0","9116411","9116411","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","7125041","228.6302633206","0.8421004174","1425008.2","2851412.394976","6502982","49","2375013.6666667","3588470.2164155","6503043","115","621895","0","621895","621895","115","0","115","115","6502982","0","6502982","6502982","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","8998173","234.9365810148","0.444534685","2999391","5194809.2185894","8997840","51","8998173","0","8998173","8998173","8997840","0","8997840","8997840","282","0","282","282","8997840","0","8997840","8997840","TOR"
"10.0.2.15","58368","82.161.239.177","110","6","9095820","238.791005099","0.8795248807","1299402.8571429","3256345.232361","8680744","46","2273955","4272334.8976952","8680744","51","4452659.5","5979926.3880691","8681106","224213","190497","0","190497","190497","8680744","0","8680744","8680744","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","6707258","242.8712299423","0.8945533331","1341451.6","2670906.5706019","6095863","152","3353407.5","3878417.7623047","6095863","610952","3353553","3879061.9365824","6096464","610642","610952","0","610952","610952","6095863","0","6095863","6095863","TOR"
"10.0.2.15","57188","82.161.239.177","110","6","8888854","244.3509590775","0.9000035325","1269836.2857143","3245588.1161184","8626860","43","2222149","4271580.5777616","8626860","43","130477.5","183520.37266881","260246","709","43","0","43","43","8626860","0","8626860","8626860","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","8571909","246.6195103098","0.4666405115","2857303","4948904.7680208","8571806","38","4285954.5","6061163.0577324","8571844","65","0","0","0","0","65","0","65","65","8571806","0","8571806","8571806","TOR"
"10.0.2.15","43731","198.52.200.39","443","6","6390930","254.8924804371","0.9388304988","1278186","2164918.3668068","4997514","55","2130310","2578984.9819875","4997569","58","4997570","0","4997570","4997570","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","50628","37.97.149.8","443","6","6298113","258.6489000753","0.9526662986","1259622.6","2652557.6719656","5999045","53","2099272","3380996.9323061","5999513","53","5999342","0","5999342","5999342","298771","0","298771","298771","5999045","0","5999045","5999045","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","6232013","261.3922660303","0.9627707773","1246402.6","2628162.5372416","5942468","55","3116006.5","3997297.9685713","5942523","289490","3115853","3997520.7072074","5942527","289179","289490","0","289490","289490","5942468","0","5942468","5942468","TOR"
"10.0.2.15","58368","82.161.239.177","110","6","8253640","263.1566193825","0.9692693163","1179091.4285714","2932725.5490263","7826931","46","2751213.3333333","4395820.3670578","7826993","189193","2751011.6666667","4430303.9737298","7866684","189209","237454","0","237454","237454","7826931","0","7826931","7826931","TOR"
"10.0.2.15","40414","195.154.82.180","443","6","8162429","266.0972609991","0.9801004088","1166061.2857143","2041894.4511863","5109715","38","2040607.25","2441228.9318833","5109715","47","1526217","1940992.5580079","2898706","153728","47","0","47","47","5109715","0","5109715","5109715","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","7812502","270.5919307285","0.5119998689","2604167.3333333","4477484.3369757","7774274","41","3906251","5470268.5689271","7774315","38187","0","0","0","0","38187","0","38187","38187","7774274","0","7774274","7774274","TOR"
"10.0.2.15","37490","5.9.123.81","9001","6","5999723","271.5125348287","1.0000461688","1199944.6","2446349.4556094","5563098","23","2999766.5","3625098.1721582","5563098","436435","2999473","3625814.4713275","5563311","435635","436435","0","436435","436435","5563098","0","5563098","5563098","TOR"
"10.0.2.15","40414","195.154.82.180","443","6","9803006","273.9975880868","0.8160762117","1400429.4285714","3543763.027425","9435052","38","2450751.5","4656656.6310578","9435052","40062","163793.5","49983.257041734","199137","128450","40062","0","40062","40062","9435052","0","9435052","9435052","TOR"
"10.0.2.15","45337","198.52.200.39","443","6","9905948","274.0777561118","1.0094944976","1100660.8888889","2963392.1974978","8971274","41","2476426.5","4344638.6121986","8971329","2176","2476382","4344633.2916726","8971315","2473","932201","0","932201","932201","8971274","0","8971274","8971274","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","9583603","274.21837069","0.6260693395","1916720.6","4285824.7587021","9583437","11","3194534.3333333","5532993.580895","9583485","39","116","0","116","116","39","0","39","39","9583437","0","9583437","9583437","TOR"
"10.0.2.15","43731","198.52.200.39","443","6","7905757","274.7364989842","0.8854307058","1317626.1666667","3042497.1274612","7521931","258","3952878.5","5099369.1418846","7558677","347080","2622995.6666667","4246123.295965","7521931","648","347338","0","347338","347338","7521931","0","7521931","7521931","TOR"
"10.0.2.15","37652","195.154.107.23","443","6","9877918","274.8554908028","1.0123590821","1097546.4444444","2623249.3379882","7917381","98","1975497.8","3405664.7350848","7918265","158","2697975.3333333","4521311.5116493","7917865","5437","1783992","0","1783992","1783992","7917381","0","7917381","7917381","TOR"
"10.0.2.15","37652","195.154.107.23","443","6","9848878","275.6659184935","1.0153440828","1094319.7777778","2258578.3750648","6497619","72","2462165.75","3018831.2164988","6497619","2698","2462170.5","3018957.3257103","6497943","2995","3046087","0","3046087","3046087","6497619","0","6497619","6497619","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","9741052","275.7402383233","0.8212665326","1391578.8571429","3252146.358312","8738029","56","3246961","4764215.4954663","8738570","219337","3246837","4764085.9414479","8738278","219032","541","0","541","541","8738029","0","8738029","8738029","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","7857717","276.4161651533","1.0181074223","1122531","2859807.1123673","7605555","39","1964406.5","3761915.6681539","7605555","232","106942.5","150727.58858451","213523","362","38108","0","38108","38108","7605555","0","7605555","7605555","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9787545","277.3933606436","1.021706669","1087505","2093724.2815092","5306860","129","2446783.75","2713829.5732092","5306860","4801","2446853.5","2719152.5969491","5346080","5362","4220651","0","4220651","4220651","5306860","0","5306860","5306860","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","7728066","281.0535003195","1.0351878465","1104009.4285714","1785112.4985924","4003842","149","2576022","1968105.1345721","4004007","330990","2575917.3333333","1968407.2861749","4004033","330523","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","5747526","283.4262950703","1.043927422","1149505.2","2465384.2624959","5557260","44","1915842","3155031.1975592","5557304","44","190177","0","190177","190177","44","0","44","44","5557260","0","5557260","5557260","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","9292729","285.9224669093","0.7532771051","1548788.1666667","3731491.8436608","9164954","50","2323158.75","4561592.2670793","9164954","71","9165207","0","9165207","9165207","127572","0","127572","127572","9164954","0","9164954","9164954","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","3793214","286.3007465437","1.0545147202","1264404.6666667","2189894.4785615","3793077","54","3793214","0","3793214","3793214","3793077","0","3793077","3793077","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","37652","195.154.107.23","443","6","5678540","286.8695122338","1.0566096215","1135708","2359649.8022001","5349103","159","2839270","3549698.6689735","5349286","329254","2839099","3550228.9990594","5349490","328708","183","0","183","183","5349103","0","5349103","5349103","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","3762109","288.6678721962","1.0632334151","1254036.3333333","2137945.1816397","3722622","425","1880842","2604670.2549075","3722622","39062","0","0","0","0","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","36922","198.52.200.39","443","6","7283121","298.223797188","1.0984301922","1040445.8571429","2678012.1211678","7112650","51","1820717","3528840.846304","7112650","51","3640599.5","4964528.121353","7151051","130148","170218","0","170218","170218","7112650","0","7112650","7112650","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","8879256","305.7688617154","1.1262204851","986584","2646677.4448922","8024262","50","2219789.5","3876863.7004131","8024262","161","2219696.25","3877064.0641316","8024495","309","579044","0","579044","579044","8024262","0","8024262","8024262","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","8781993","305.8531246837","0.9109549507","1254570.4285714","2779075.3698278","7517560","51","2927331","3978055.0953768","7517560","482983","2927265.6666667","3978261.0125979","7517732","482785","482983","0","482983","482983","7517560","0","7517560","7517560","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","8772984","309.4728087957","1.1398630158","974776","2232253.5009637","6770949","37","1754557.4","2874671.3582184","6771056","37","2924017.6666667","3382392.6683802","6771106","416938","931","0","931","931","6770949","0","6770949","6770949","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","8722258","311.2726085378","1.1464921125","969139.77777778","2461950.9877244","7505216","38","2180564.5","3555448.7085742","7505216","127520","2180526.75","3555588.1251636","7505395","127533","494586","0","494586","494586","7505216","0","7505216","7505216","TOR"
"10.0.2.15","40414","195.154.82.180","443","6","8520953","318.6263320546","1.1735776503","946772.55555556","2709686.8343237","8169583","39","1704190.6","3615434.6768927","8169583","83","116921.33333333","108496.68347619","219220","3140","83","0","83","83","8169583","0","8169583","8169583","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","6791322","319.8199113516","1.1779738908","970188.85714286","2485136.3950741","6603749","40","1697799.25","3271818.791352","6603749","157","93458","131577.01562963","186497","419","157","0","157","157","6603749","0","6603749","6603749","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","9998595","320.0449663178","0.9001264678","1249824.375","3207965.5322954","9166340","51","1999719","4016832.1651369","9166340","85","4935324","5983918.0058488","9166593","704055","127872","0","127872","127872","9166340","0","9166340","9166340","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","5016937","324.7001108445","1.1959488429","1003387.4","2140061.3482336","4828884","51","1672312.3333333","2735341.957212","4828954","153","4828935","0","4828935","4828935","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9999345","325.8213412979","1.2000786051","909031.36363636","1043941.1151569","2001836","223","1999791.4","1765.5467425135","2002059","1997170","1999774.2","1910.635417865","2002146","1996919","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","9996700","325.9075494913","1.2003961307","908790.90909091","1043713.1409713","2001530","157","1999221","2025.5672045134","2001764","1996705","1999299.2","2286.3371798578","2001887","1996505","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","43731","198.52.200.39","443","6","9889938","326.493452234","1.0111286845","1098882","2900031.1726279","8803691","54","1977987.6","3827844.3209938","8803748","67","3035233.6666667","4997601.6978519","8803745","12304","747764","0","747764","747764","8803691","0","8803691","8803691","TOR"
"10.0.2.15","56663","195.154.82.180","443","6","9929638","328.1086379987","1.1077946648","992963.8","2918702.8199501","9290932","67","2482286.25","4541967.6759095","9291201","2940","1985873.8","4087082.6959543","9291268","1384","269","0","269","269","9290932","0","9290932","9290932","TOR"
"10.0.2.15","45788","198.52.200.39","443","6","9921804","328.367704099","1.2094574737","901982.18181818","2168142.3445973","7263435","48","1653634","2815392.2577542","7263483","49","2479966.5","3233592.3611872","7263490","168602","2658321","0","2658321","2658321","7263435","0","7263435","7263435","TOR"
"10.0.2.15","54453","195.154.107.23","443","6","9895613","329.2368042283","1.1116036975","989561.3","2868848.103404","9140721","63","2473813.25","4449415.3938183","9140980","1836","1979070.8","4008920.5698209","9140965","1308","259","0","259","259","9140721","0","9140721","9140721","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","6596368","329.27210853","1.2127886134","942338.28571429","1511452.7332053","3312244","37","2198789.3333333","1646139.2072657","3312286","307924","2198730.6666667","1646268.0684476","3312312","307717","0","0","0","0","0","0","0","0","TOR"
